measure,hu33_samples,notes_ticks
38.615000,2238516,145402
38.620000,2238957,145421
38.625000,2239398,145440
38.630000,2239839,145459
38.735000,2240280,145862
38.740000,2240721,145882
38.745000,2241162,145901
38.750000,2241603,145920
38.755000,2242044,145939
38.760000,2242485,145958
38.765000,2242926,145978
38.770000,2243367,145997
38.775000,2243808,146016
38.780000,2244249,146035
38.785000,2244690,146054
38.790000,2245131,146074
38.795000,2245572,146093
38.800000,2246013,146112
38.805000,2246454,146131
38.810000,2246895,146150
38.815000,2247336,146170
38.820000,2247777,146189
38.825000,2248218,146208
38.830000,2248659,146227
38.835000,2249100,146246
38.840000,2249541,146266
38.845000,2249982,146285
38.850000,2250423,146304
38.855000,2250864,146323
38.860000,2251305,146342
38.865000,2251746,146362
38.870000,2252187,146381
38.960000,2252628,146726
38.965000,2253069,146746
38.970000,2253510,146765
38.975000,2253951,146784
38.980000,2254392,146803
38.985000,2254833,146822
38.990000,2255274,146842
38.995000,2255715,146861
39.000000,2256156,146880
39.005000,2256597,146899
39.010000,2257038,146918
39.015000,2257479,146938
39.020000,2257920,146957
39.025000,2258361,146976
39.030000,2258802,146995
39.035000,2259243,147014
39.040000,2259684,147034
39.045000,2260125,147053
39.050000,2260566,147072
39.055000,2261007,147091
39.060000,2261448,147110
39.065000,2261889,147130
39.070000,2262330,147149
39.075000,2262771,147168
39.080000,2263212,147187
39.085000,2263653,147206
39.090000,2264094,147226
39.095000,2264535,147245
39.100000,2264976,147264
39.105000,2265417,147283
39.110000,2265858,147302
39.115000,2266299,147322
39.120000,2266740,147341
39.125000,2267181,147360
39.130000,2267622,147379
39.135000,2268063,147398
39.140000,2268504,147418
39.145000,2268945,147437
39.150000,2269386,147456
39.155000,2269827,147475
39.160000,2270268,147494
39.165000,2270709,147514
39.170000,2271150,147533
39.175000,2271591,147552
39.180000,2272032,147571
39.185000,2272473,147590
39.190000,2272914,147610
39.195000,2273355,147629
39.200000,2273796,147648
39.205000,2274237,147667
39.210000,2274678,147686
39.215000,2275119,147706
39.220000,2275560,147725
39.225000,2276001,147744
39.230000,2276442,147763
39.235000,2276883,147782
39.240000,2277324,147802
39.245000,2277765,147821
39.250000,2278206,147840
39.255000,2278647,147859
39.260000,2279088,147878
39.265000,2279529,147898
39.270000,2279970,147917
39.275000,2280411,147936
39.280000,2280852,147955
39.285000,2281293,147974
39.290000,2281734,147994
39.295000,2282175,148013
39.300000,2282616,148032
39.305000,2283057,148051
39.310000,2283498,148070
39.315000,2283939,148090
39.320000,2284380,148109
39.325000,2284821,148128
39.330000,2285262,148147
39.335000,2285703,148166
39.340000,2286144,148186
39.345000,2286585,148205
39.350000,2287026,148224
39.355000,2287467,148243
39.360000,2287908,148262
39.365000,2288349,148282
39.370000,2288790,148301
39.415000,2289231,148474
39.420000,2289672,148493
39.425000,2290113,148512
39.430000,2290554,148531
39.435000,2290995,148550
39.440000,2291436,148570
39.445000,2291877,148589
39.450000,2292318,148608
39.455000,2292759,148627
39.460000,2293200,148646
39.465000,2293641,148666
39.470000,2294082,148685
39.475000,2294523,148704
39.480000,2294964,148723
39.485000,2295405,148742
39.490000,2295846,148762
39.495000,2296287,148781
39.500000,2296728,148800
39.505000,2297169,148819
39.510000,2297610,148838
39.515000,2298051,148858
39.520000,2298492,148877
39.525000,2298933,148896
39.530000,2299374,148915
39.535000,2299815,148934
39.540000,2300256,148954
39.550000,2300697,148992
39.905000,2301138,150355
39.910000,2301579,150374
39.915000,2302020,150394
39.920000,2302461,150413
39.925000,2302902,150432
39.930000,2303343,150451
39.935000,2303784,150470
39.940000,2304225,150490
39.945000,2304666,150509
39.950000,2305107,150528
39.955000,2305548,150547
39.960000,2305989,150566
39.965000,2306430,150586
39.970000,2306871,150605
39.975000,2307312,150624
39.980000,2307753,150643
39.985000,2308194,150662
39.990000,2308635,150682
39.995000,2309076,150701
40.000000,2309517,150720
40.005000,2309958,150739
40.010000,2310399,150758
40.015000,2310840,150778
40.020000,2311281,150797
40.025000,2311722,150816
40.030000,2312163,150835
40.035000,2312604,150854
40.040000,2313045,150874
40.045000,2313486,150893
40.050000,2313927,150912
40.055000,2314368,150931
40.060000,2314809,150950
40.065000,2315250,150970
40.070000,2315691,150989
40.075000,2316132,151008
40.080000,2316573,151027
40.085000,2317014,151046
40.090000,2317455,151066
40.185000,2317896,151430
40.190000,2318337,151450
40.195000,2318778,151469
40.200000,2319219,151488
40.205000,2319660,151507
40.210000,2320101,151526
40.215000,2320542,151546
40.220000,2320983,151565
40.225000,2321424,151584
40.230000,2321865,151603
40.235000,2322306,151622
40.240000,2322747,151642
40.245000,2323188,151661
40.250000,2323629,151680
40.255000,2324070,151699
40.260000,2324511,151718
40.265000,2324952,151738
40.270000,2325393,151757
40.275000,2325834,151776
40.280000,2326275,151795
40.285000,2326716,151814
40.340000,2327157,152026
40.345000,2327598,152045
40.350000,2328039,152064
40.355000,2328480,152083
40.360000,2328921,152102
40.365000,2329362,152122
40.370000,2329803,152141
40.375000,2330244,152160
40.380000,2330685,152179
40.385000,2331126,152198
40.390000,2331567,152218
40.395000,2332008,152237
40.400000,2332449,152256
40.405000,2332890,152275
40.410000,2333331,152294
40.415000,2333772,152314
40.420000,2334213,152333
40.425000,2334654,152352
40.430000,2335095,152371
40.435000,2335536,152390
40.440000,2335977,152410
40.445000,2336418,152429
40.450000,2336859,152448
40.455000,2337300,152467
40.460000,2337741,152486
40.465000,2338182,152506
40.470000,2338623,152525
40.475000,2339064,152544
40.480000,2339505,152563
40.485000,2339946,152582
40.490000,2340387,152602
40.495000,2340828,152621
40.500000,2341269,152640
40.505000,2341710,152659
40.510000,2342151,152678
40.515000,2342592,152698
40.520000,2343033,152717
40.525000,2343474,152736
40.530000,2343915,152755
40.535000,2344356,152774
40.540000,2344797,152794
40.545000,2345238,152813
40.550000,2345679,152832
40.555000,2346120,152851
40.560000,2346561,152870
40.565000,2347002,152890
40.570000,2347443,152909
40.575000,2347884,152928
40.580000,2348325,152947
40.585000,2348766,152966
40.590000,2349207,152986
40.595000,2349648,153005
40.600000,2350089,153024
40.605000,2350530,153043
40.720000,2350971,153485
40.725000,2351412,153504
40.730000,2351853,153523
40.735000,2352294,153542
40.740000,2352735,153562
40.745000,2353176,153581
40.750000,2353617,153600
40.755000,2354058,153619
40.760000,2354499,153638
40.765000,2354940,153658
40.770000,2355381,153677
40.775000,2355822,153696
40.780000,2356263,153715
40.785000,2356704,153734
40.790000,2357145,153754
40.795000,2357586,153773
40.800000,2358027,153792
40.805000,2358468,153811
40.810000,2358909,153830
40.815000,2359350,153850
40.820000,2359791,153869
40.825000,2360232,153888
40.830000,2360673,153907
41.000000,2361114,154560
41.010000,2361555,154733
41.045000,2361996,154752
41.050000,2362437,154771
41.115000,2362878,155155
41.120000,2363319,155174
41.125000,2363760,155194
41.130000,2364201,155213
41.135000,2364642,155232
41.140000,2365083,155251
41.145000,2365524,155270
41.150000,2365965,155290
41.155000,2366406,155309
41.160000,2366847,155328
41.165000,2367288,155347
41.170000,2367729,155366
41.175000,2368170,155386
41.180000,2368611,155405
41.185000,2369052,155424
41.190000,2369493,155443
41.195000,2369934,155462
41.200000,2370375,155482
41.205000,2370816,155501
41.210000,2371257,155520
41.215000,2371698,155539
41.220000,2372139,155558
41.225000,2372580,155578
41.230000,2373021,155597
41.235000,2373462,155616
41.240000,2373903,155635
41.245000,2374344,155654
41.250000,2374785,155674
41.255000,2375226,155693
41.260000,2375667,155712
41.265000,2376108,155731
41.270000,2376549,155750
41.275000,2376990,155770
41.280000,2377431,155789
41.285000,2377872,155808
41.290000,2378313,155827
41.295000,2378754,155846
41.300000,2379195,155866
41.305000,2379636,155885
41.310000,2380077,155904
41.315000,2380518,155923
41.320000,2380959,155942
41.325000,2381400,155962
41.330000,2381841,155981
41.500000,2382282,156480
41.530000,2382723,156595
41.535000,2383164,156614
41.540000,2383605,156634
41.545000,2384046,156653
41.550000,2384487,156672
41.555000,2384928,156691
41.560000,2385369,156710
41.565000,2385810,156730
41.570000,2386251,156749
41.575000,2386692,156768
41.580000,2387133,156787
41.585000,2387574,156806
41.590000,2388015,156826
41.595000,2388456,156845
41.600000,2388897,156979
41.605000,2389338,156998
41.610000,2389779,157018
41.615000,2390220,157037
41.620000,2390661,157056
41.650000,2391102,157075
41.655000,2391543,157094
41.660000,2391984,157114
41.665000,2392425,157133
41.670000,2392866,157152
41.675000,2393307,157171
41.680000,2393748,157190
41.720000,2394189,157325
41.725000,2394630,157344
41.730000,2395071,157363
41.735000,2395512,157382
41.740000,2395953,157402
41.745000,2396394,157421
41.750000,2396835,157440
41.755000,2397276,157459
41.760000,2397717,157478
41.765000,2398158,157498
41.770000,2398599,157517
41.790000,2399040,157555
41.795000,2399481,157574
41.800000,2399922,157594
41.805000,2400363,157613
41.810000,2400804,157632
41.815000,2401245,157651
41.820000,2401686,157670
41.825000,2402127,157690
41.830000,2402568,157747
41.835000,2403009,157766
41.840000,2403450,157786
41.845000,2403891,157805
41.850000,2404332,157824
41.855000,2404773,157843
41.860000,2405214,157862
41.865000,2405655,157882
41.870000,2406096,157901
41.875000,2406537,157920
41.880000,2406978,157939
41.885000,2407419,157958
41.890000,2407860,157978
41.895000,2408301,157997
41.900000,2408742,158016
41.905000,2409183,158035
41.910000,2409624,158054
41.915000,2410065,158074
41.920000,2410506,158093
41.925000,2410947,158112
41.930000,2411388,158131
41.935000,2411829,158150
41.940000,2412270,158170
41.945000,2412711,158189
41.950000,2413152,158208
41.995000,2413593,158381
42.000000,2414034,158400
42.005000,2414475,158419
42.010000,2414916,158438
42.015000,2415357,158458
42.020000,2415798,158477
42.025000,2416239,158496
42.030000,2416680,158515
42.035000,2417121,158534
42.040000,2417562,158554
42.045000,2418003,158573
42.050000,2418444,158592
42.055000,2418885,158611
42.060000,2419326,158630
42.065000,2419767,158650
42.070000,2420208,158669
42.075000,2420649,158688
42.080000,2421090,158707
42.085000,2421531,158726
42.090000,2421972,158746
42.095000,2422413,158765
42.100000,2422854,158784
42.105000,2423295,158803
42.110000,2423736,158822
42.115000,2424177,158842
42.120000,2424618,158861
42.235000,2425059,159283
42.240000,2425500,159302
42.245000,2425941,159341
42.250000,2426382,159360
42.255000,2426823,159398
42.260000,2427264,159418
42.320000,2427705,159629
42.325000,2428146,159648
42.330000,2428587,159667
42.335000,2429028,159686
42.340000,2429469,159706
42.345000,2429910,159725
42.350000,2430351,159744
42.355000,2430792,159763
42.360000,2431233,159782
42.365000,2431674,159802
42.370000,2432115,159821
42.375000,2432556,159840
42.380000,2432997,159859
42.385000,2433438,159878
42.390000,2433879,159898
42.395000,2434320,159917
42.400000,2434761,159936
42.405000,2435202,159955
42.410000,2435643,159974
42.415000,2436084,159994
42.420000,2436525,160013
42.425000,2436966,160032
42.430000,2437407,160051
42.435000,2437848,160070
42.440000,2438289,160090
42.445000,2438730,160109
42.450000,2439171,160262
42.500000,2439612,160320
42.505000,2440053,160339
42.510000,2440494,160358
42.515000,2440935,160378
42.520000,2441376,160397
42.525000,2441817,160416
42.530000,2442258,160435
42.535000,2442699,160454
42.540000,2443140,160474
42.545000,2443581,160493
42.550000,2444022,160512
42.555000,2444463,160531
42.560000,2444904,160550
42.565000,2445345,160570
42.570000,2445786,160589
42.575000,2446227,161088
42.580000,2446668,161107
42.710000,2447109,161126
42.715000,2447550,161146
42.720000,2447991,161165
42.725000,2448432,161184
42.730000,2448873,161203
42.735000,2449314,161222
42.740000,2449755,161242
42.745000,2450196,161261
42.750000,2450637,161280
42.755000,2451078,161299
42.760000,2451519,161318
42.765000,2451960,161338
42.770000,2452401,161357
42.775000,2452842,161376
42.780000,2453283,161395
42.785000,2453724,161414
42.790000,2454165,161434
42.795000,2454606,161453
42.800000,2455047,161472
42.805000,2455488,161491
42.810000,2455929,161510
42.815000,2456370,161530
42.820000,2456811,161549
42.825000,2457252,161568
42.830000,2457693,161587
42.835000,2458134,161606
42.905000,2458575,161875
42.910000,2459016,161894
42.915000,2459457,161914
42.920000,2459898,161933
42.925000,2460339,161952
42.930000,2460780,161971
42.935000,2461221,161990
42.940000,2461662,162010
42.945000,2462103,162029
42.950000,2462544,162048
42.955000,2462985,162067
42.960000,2463426,162086
42.965000,2463867,162106
42.970000,2464308,162125
42.975000,2464749,162144
42.980000,2465190,162163
42.985000,2465631,162182
42.990000,2466072,162202
42.995000,2466513,162221
43.000000,2466954,162240
43.005000,2467395,162259
43.010000,2467836,162278
43.015000,2468277,162298
43.020000,2468718,162317
43.025000,2469159,162336
43.030000,2469600,162355
43.035000,2470041,162374
43.040000,2470482,162394
43.045000,2470923,162413
43.050000,2471364,162432
43.055000,2471805,162451
43.060000,2472246,162470
43.065000,2472687,162490
43.070000,2473128,162509
43.075000,2473569,162528
43.080000,2474010,162547
43.085000,2474451,162566
43.090000,2474892,162586
43.095000,2475333,162605
43.100000,2475774,162624
43.105000,2476215,162643
43.110000,2476656,162662
43.115000,2477097,162682
43.120000,2477538,162701
43.125000,2477979,162720
43.130000,2478420,162739
43.135000,2478861,162758
43.140000,2479302,162778
43.145000,2479743,162797
43.150000,2480184,162816
43.155000,2480625,162835
43.160000,2481066,162854
43.165000,2481507,162874
43.170000,2481948,162893
43.175000,2482389,162912
43.180000,2482830,162931
43.185000,2483271,162950
43.190000,2483712,162970
43.195000,2484153,162989
43.200000,2484594,163008
43.205000,2485035,163027
43.210000,2485476,163046
43.215000,2485917,163066
43.220000,2486358,163085
43.225000,2486799,163104
43.230000,2487240,163123
43.235000,2487681,163142
43.240000,2488122,163162
43.245000,2488563,163181
43.295000,2489004,163373
43.300000,2489445,163392
43.365000,2489886,163642
43.370000,2490327,163661
43.375000,2490768,163680
43.385000,2491209,163718
43.390000,2491650,163757
43.395000,2492091,163776
43.400000,2492532,163795
43.405000,2492973,163814
43.410000,2493414,163834
43.415000,2493855,163853
43.420000,2494296,163872
43.425000,2494737,163891
43.430000,2495178,163910
43.435000,2495619,163930
43.440000,2496060,163949
43.445000,2496501,163968
43.450000,2496942,163987
43.455000,2497383,164006
43.460000,2497824,164026
43.465000,2498265,164045
43.470000,2498706,164064
43.475000,2499147,164083
43.480000,2499588,164102
43.485000,2500029,164122
43.490000,2500470,164141
43.550000,2500911,164352
43.735000,2501352,165062
43.740000,2501793,165082
43.745000,2502234,165101
43.750000,2502675,165120
43.755000,2503116,165158
43.760000,2503557,165178
43.765000,2503998,165197
43.770000,2504439,165216
43.775000,2504880,165235
43.780000,2505321,165254
43.785000,2505762,165274
43.790000,2506203,165293
43.795000,2506644,165312
43.800000,2507085,165331
43.870000,2507526,165581
43.875000,2507967,165600
43.880000,2508408,165619
43.885000,2508849,165638
43.890000,2509290,165658
43.895000,2509731,165677
43.900000,2510172,165696
43.905000,2510613,165715
43.910000,2511054,165734
43.915000,2511495,165754
43.920000,2511936,165773
43.925000,2512377,165782
43.930000,2512818,165792
43.935000,2513259,165811
43.940000,2513700,165830
43.945000,2514141,165850
43.950000,2514582,165869
43.955000,2515023,165888
43.960000,2515464,165907
43.965000,2515905,165926
43.970000,2516346,165946
43.985000,2516787,165965
43.990000,2517228,165984
43.995000,2517669,166003
44.000000,2518110,166013
